"","hhid","hh_size","weight","weight_adj","rpc_tot_cons","pline_int_215","urban","cons_decile","province","closest_market","closest_hospital","closest_bank","closest_capital_city","closest_capital_city_linear","bdi_osm_dst_road_100m_2016","bdi_osm_dst_roadintersec_100m_2016","bdi_osm_dst_waterway_100m_2016","hhweight"
"719",202802,7,291.758374808426,293.386774113497,6148.48828125,10381.1357421875,0,3,2,42.0134604111416,31.016665359607,44.1766381032632,47.9485477704351,18.6332009578054,0.39300000667572,3.43799996376038,0.656000018119812,2042.30862365898
"720",202803,6,291.758374808426,293.386774113497,8615.720703125,10381.1357421875,0,5,2,42.0134604111416,31.016665359607,44.1766381032632,47.9485477704351,18.5928414841519,0.0930000022053719,3.76999998092651,0.912999987602234,1750.55024885056
"721",202804,8,291.758374808426,293.386774113497,3612.3291015625,10381.1357421875,0,1,2,41.578183215002,34.9097610524914,38.7966307729654,46.2252553627176,18.555946697563,1.08000004291534,2.73499989509583,0.186000004410744,2334.06699846741
"722",202805,11,291.758374808426,293.386774113497,9135.8193359375,10381.1357421875,0,5,2,56.1386390517879,22.2011262702797,53.3570866097514,60.7857111995035,19.1832003160283,0.839999973773956,3.3970000743866,0.186000004410744,3209.34212289269
"723",202806,3,291.758374808426,293.386774113497,17428.21875,10381.1357421875,0,8,2,42.0134604111416,31.016665359607,44.1766381032632,47.9485477704351,19.1096116218388,0.47299998998642,3.87000012397766,0.656000018119812,875.275124425278
"724",202807,5,291.758374808426,293.386774113497,14186.701171875,10381.1357421875,0,7,2,40.4814656663804,29.4846706148459,42.6446433585021,46.4165530256739,18.719016868671,0.185000002384186,4.05100011825562,1.2059999704361,1458.79187404213
"725",202808,5,291.758374808426,293.386774113497,8716.873046875,10381.1357421875,0,5,2,37.4926880618077,26.4958930102732,39.6558657539294,43.4277754211012,18.6051474364323,0.0930000022053719,3.82399964332581,1.39100003242493,1458.79187404213
"726",202809,3,291.758374808426,293.386774113497,5093.68603515625,10381.1357421875,0,2,2,48.858411133395,29.4813541886727,46.0768586913584,53.5054832811105,18.9466789048743,0.748000025749207,3.19899988174438,0.277999997138977,875.275124425278
"727",202810,10,291.758374808426,293.386774113497,2342.87255859375,10381.1357421875,0,1,2,56.1386390517879,22.2011262702797,53.3570866097514,60.7857111995035,19.1519566017642,0.879999995231628,3.22099995613098,0.130999997258186,2917.58374808426
"728",202901,3,413.966599728182,416.277083270471,6044.021484375,10381.1357421875,0,3,2,78.8541111637477,35.9547497498756,82.244257941844,94.8916962779087,24.0723423425012,1.48500001430511,5.12599992752075,0.293000012636185,1241.89979918455
"729",202902,7,413.966599728182,416.277083270471,4748.44921875,10381.1357421875,0,2,2,81.5439190774767,47.8671592080288,94.1566673999972,105.047218695434,23.2112378633547,1.81900000572205,4.73400020599365,0,2897.76619809727
"730",202903,5,413.966599728182,416.277083270471,15112.0302734375,10381.1357421875,0,8,2,75.5877143484,53.8233639371054,91.6623893766049,99.0910139663571,23.8023999243042,1.79799997806549,5.17000007629395,0.499000012874603,2069.83299864091
"731",202904,6,413.966599728182,416.277083270471,15912.279296875,10381.1357421875,0,8,2,69.6315096193235,59.7795686661821,85.7061846475283,93.1348092372805,24.0997957676046,1.85199999809265,5.46999979019165,0.333999991416931,2483.79959836909
"732",202905,6,413.966599728182,416.277083270471,5595.1298828125,10381.1357421875,0,2,2,72.8979064346711,29.998545020799,76.2880532127674,88.9354915488321,23.9145683556356,1.1710000038147,4.66400003433228,0.0930000022053719,2483.79959836909
"733",202906,8,413.966599728182,416.277083270471,12178.091796875,10381.1357421875,0,7,2,66.9417017055944,24.0423402917223,70.3318484836908,82.9792868197554,23.9733237492323,0.648000001907349,4.19399976730347,0.277999997138977,3311.73279782546
"734",202907,3,413.966599728182,416.277083270471,14234.5478515625,10381.1357421875,0,7,2,81.5439190774767,47.8671592080288,94.1566673999972,105.047218695434,23.0135198223015,1.875,4.64300012588501,0.0930000022053719,1241.89979918455
"735",202908,3,413.966599728182,416.277083270471,6898.3203125,10381.1357421875,0,3,2,55.0292922474412,12.1299308335691,58.4194390255375,71.0668773616022,22.3181161544168,2.03299999237061,4.07600021362305,0.207000002264977,1241.89979918455
"736",202909,10,413.966599728182,416.277083270471,7020.177734375,10381.1357421875,0,3,2,60.9854969765178,18.0861355626457,64.3756437546142,77.0230820906788,22.6714209051271,1.77999985218048,4.10200023651123,0.46399998664856,4139.66599728182
"737",202910,6,413.966599728182,416.277083270471,6730.03466796875,10381.1357421875,0,3,2,60.9854969765178,18.0861355626457,64.3756437546142,77.0230820906788,23.3975357873774,0.78600001335144,3.69000005722046,0.207000002264977,2483.79959836909
"738",203001,2,99.0877499349371,99.6407912083573,7682.47314453125,10381.1357421875,0,4,2,31.8938567714294,26.0812591284687,34.437694342575,66.4643975137354,29.8843251988315,0.855000019073486,2.63299989700317,0.333999991416931,198.175499869874
"739",203002,4,99.0877499349371,99.6407912083573,11319.98046875,10381.1357421875,0,6,2,31.8938567714294,26.0812591284687,34.437694342575,66.4643975137354,29.703478057258,0.98499995470047,2.81599998474121,0.463000029325485,396.350999739748
"740",203003,6,99.0877499349371,99.6407912083573,9683.185546875,10381.1357421875,0,5,2,31.8938567714294,26.0812591284687,34.437694342575,66.4643975137354,29.9725362637772,0.748000025749207,2.77900004386902,0.587000012397766,594.526499609623
"741",203004,4,99.0877499349371,99.6407912083573,13784.5263671875,10381.1357421875,0,7,2,30.3007587424815,24.4881610995209,32.8445963136271,64.8712994847875,29.7521333158199,0.91700005531311,3.05699992179871,0.556999981403351,396.350999739748
"742",203005,6,99.0877499349371,99.6407912083573,8497.6669921875,10381.1357421875,0,5,2,27.1145626845858,21.3019650416251,29.6584002557314,61.6851034268918,29.8393434413905,0.828000009059906,3.15300011634827,0.293000012636185,594.526499609623
"743",203006,7,99.0877499349371,99.6407912083573,10738.591796875,10381.1357421875,0,6,2,25.5214646556379,19.7088670126773,28.0653022267835,60.092005397944,29.8146665469724,1.11099994182587,3.51799964904785,0.130999997258186,693.61424954456
"744",203007,7,99.0877499349371,99.6407912083573,9405.041015625,10381.1357421875,0,5,2,23.92836662669,18.1157689837294,26.4722041978356,58.4989073689961,29.403108754307,1.43700003623962,3.79999995231628,0.472999960184097,693.61424954456
"745",203008,5,99.0877499349371,99.6407912083573,19761.580078125,10381.1357421875,0,9,2,23.92836662669,18.1157689837294,26.4722041978356,58.4989073689961,29.3907996330848,1.34800004959106,3.70799970626831,0.463999956846237,495.438749674685
"746",203009,6,99.0877499349371,99.6407912083573,12300.423828125,10381.1357421875,0,7,2,22.3352685977422,16.5226709547815,24.8791061688878,56.9058093400482,28.5471283178158,1.82700002193451,4.14099979400635,1.39100003242493,594.526499609623
"747",203010,2,99.0877499349371,99.6407912083573,28274.310546875,10381.1357421875,0,9,2,28.7076607135336,22.895063070573,31.2514982846792,63.2782014558397,29.1913979409644,1.51999998092651,3.32399988174438,0.833000004291534,198.175499869874
"748",203101,7,317.080799791799,318.850531866744,10295.7861328125,10381.1357421875,0,6,2,45.9901501088673,35.2504464234826,53.5788872227635,71.6222458016605,23.0469526509475,1.74000012874603,4.6710000038147,1.11099994182587,2219.56559854259
"749",203102,5,317.080799791799,318.850531866744,9483.525390625,10381.1357421875,0,5,2,54.6447809059028,43.9050772205181,62.233518019799,80.2768765986959,22.545834147579,1.31099998950958,4.64699983596802,0.277999997138977,1585.403998959
"750",203103,7,317.080799791799,318.850531866744,8647.787109375,10381.1357421875,0,5,2,58.9720963044205,48.2323926190358,66.5608334183167,84.6041919972137,22.1908930754282,1.79999995231628,3.99000000953674,0.674000024795532,2219.56559854259
"751",203104,3,317.080799791799,318.850531866744,10630.123046875,10381.1357421875,0,6,2,63.2994117029382,52.5597080175536,70.8881488168344,88.9315073957314,21.8545993222793,1.44799995422363,3.62299966812134,0.654999971389771,951.242399375397
"752",203105,9,317.080799791799,318.850531866744,5709.8876953125,10381.1357421875,0,2,2,50.317465507385,39.5777618220004,57.9062026212812,75.9495612001782,22.9155250754664,1.72300004959106,4.64699983596802,0.833000004291534,2853.72719812619
"753",203106,6,317.080799791799,318.850531866744,17606.2109375,10381.1357421875,0,8,2,41.6628347103496,30.9231310249649,49.2515718242458,67.2949304031427,22.9948972284059,1.70899999141693,4.34800004959106,1.43700003623962,1902.48479875079
"754",203107,6,317.080799791799,318.850531866744,8197.2841796875,10381.1357421875,0,4,2,37.3355193118318,26.5958156264472,44.924256425728,62.967615004625,23.8018553322692,0.555999994277954,3.84300017356873,1.32599997520447,1902.48479875079
"755",203108,11,317.080799791799,318.850531866744,12576.4931640625,10381.1357421875,0,7,2,37.3355193118318,26.5958156264472,44.924256425728,62.967615004625,23.8895072464136,0.46299996972084,3.90100026130676,1.28699994087219,3487.88879770979
"756",203109,3,317.080799791799,318.850531866744,21667.734375,10381.1357421875,0,9,2,33.0082039133141,22.2685002279294,40.5969410272103,58.6402996061072,23.7034865714624,0.563000023365021,3.75599980354309,1.28699994087219,951.242399375397
"757",203110,2,317.080799791799,318.850531866744,29944.919921875,10381.1357421875,0,10,2,28.6808885147964,17.9411848294117,36.2696256286926,54.3129842075895,24.1293643295137,0.0930000022053719,3.60199999809265,0.796999990940094,634.161599583598
"758",203201,5,186.064774877826,187.103263491248,7607.49755859375,10381.1357421875,0,4,2,39.9779326096893,18.7237267963743,43.3680793877856,65.6100283024824,26.2678962820678,0.130999997258186,0.748000025749207,0,930.32387438913
"759",203202,6,186.064774877826,187.103263491248,7296.1875,10381.1357421875,0,4,2,44.1895411568523,22.9353353435373,47.5796879349487,69.8216368496455,26.3626481554944,0,0.855000019073486,0.0930000022053719,1116.38864926696
"760",203203,6,186.064774877826,187.103263491248,5863.015625,10381.1357421875,0,3,2,48.4011497040154,27.1469438907004,51.7912964821117,74.0332453968086,25.3736978131877,0.277999997138977,1.23800003528595,0.207000002264977,1116.38864926696
"761",203204,6,186.064774877826,187.103263491248,23507.71875,10381.1357421875,0,9,2,52.6127582511784,31.3585524378634,56.0029050292748,78.2448539439716,25.2700470022407,0.185000002384186,1.67999994754791,0.540000021457672,1116.38864926696
"762",203205,5,186.064774877826,187.103263491248,15133.2744140625,10381.1357421875,0,8,2,56.8243667983415,35.5701609850265,60.2145135764378,82.4564624911346,24.2150783718146,0.0920000001788139,2.54699993133545,0.586000025272369,930.32387438913
"763",203206,7,186.064774877826,187.103263491248,8086.5751953125,10381.1357421875,0,4,2,61.0359753455045,31.7244181499241,64.4261221236009,81.8378563925788,23.9352384384697,0.540000021457672,2.75799989700317,0.186000004410744,1302.45342414478
"764",203207,4,186.064774877826,187.103263491248,17528.291015625,10381.1357421875,0,8,2,63.9922477618824,27.5128096027611,67.3823945399787,77.6262478454157,23.5301369650953,0.462999999523163,3.19799995422363,0.207000002264977,744.259099511304
"765",203208,3,186.064774877826,187.103263491248,6917.50146484375,10381.1357421875,0,3,2,59.7806392147194,23.301201055598,63.1707859928157,73.4146392982527,23.3439115955039,0.0930000022053719,3.49300003051758,0.656000018119812,558.194324633478
"766",203209,10,186.064774877826,187.103263491248,4883.28515625,10381.1357421875,0,2,2,53.7348592518918,17.2554210927704,57.1250060299881,67.3688593354251,22.7948873375554,0,3.61199998855591,0.654999971389771,1860.64774877826
"767",203210,6,186.064774877826,187.103263491248,8250.0185546875,10381.1357421875,0,4,2,51.9006878362272,15.4212496771059,55.2908346143235,65.5346879197605,22.2255084893125,0.207000002264977,3.03500008583069,0.207000002264977,1116.38864926696
"768",203301,6,264.233999826499,265.708776555619,6059.279296875,10381.1357421875,0,3,2,16.3825210628169,5.6428173774322,27.1055433410806,46.0259557626989,22.8948625959005,0.185000002384186,1.08399999141693,0.207000002264977,1585.40399895899
"769",203302,3,264.233999826499,265.708776555619,12718.7060546875,10381.1357421875,0,7,2,19.0567321923783,8.31702850699366,29.7797544706421,46.5958580707263,22.2274292297111,0.654999971389771,0.748000025749207,0.705999970436096,792.701999479497
"770",203303,5,264.233999826499,265.708776555619,5230.025390625,10381.1357421875,0,2,2,20.320415274901,9.58071158951638,31.0434375531648,47.859541153249,21.9125254952414,0.556999981403351,0.564000010490417,0.556999981403351,1321.16999913249
"771",203304,2,264.233999826499,265.708776555619,11954.76171875,10381.1357421875,0,6,2,21.9204065076739,11.1807028222892,32.6434287859377,41.2048175903853,21.7944497345311,0.261999994516373,0.540000021457672,0.333999991416931,528.467999652998
"772",203305,4,264.233999826499,265.708776555619,18707.220703125,10381.1357421875,0,8,2,25.0942488127148,14.3545451273301,34.2590656181726,38.0309752853444,20.9274023127699,0.0930000022053719,1.0349999666214,0.648000001907349,1056.935999306
"773",203306,4,264.233999826499,265.708776555619,7319.58251953125,10381.1357421875,0,4,2,30.4265250915785,19.6868214061938,33.2436572869546,37.0155669541264,20.5177161296337,0.0930000022053719,0.853999972343445,0.414000004529953,1056.935999306
"774",203307,3,264.233999826499,265.708776555619,12121.7021484375,10381.1357421875,0,7,2,29.7070471003042,18.9673434149196,32.5241792956803,36.2960889628521,20.174139058102,0.656000018119812,1.17999994754791,0.0930000022053719,792.701999479497
"775",203308,3,264.233999826499,265.708776555619,9925.3701171875,10381.1357421875,0,5,2,31.1460030828528,20.4062993974681,33.9631352782288,37.7350449454007,20.5529096873169,0.855000019073486,1.54200005531311,0.46299996972084,792.701999479497
"776",203309,3,264.233999826499,265.708776555619,11290.3544921875,10381.1357421875,0,6,2,31.1460030828528,20.4062993974681,33.9631352782288,37.7350449454007,21.1138682832035,1.04900002479553,1.41299998760223,1.03600001335144,792.701999479497
"777",203310,4,264.233999826499,265.708776555619,12800.1142578125,10381.1357421875,0,7,2,18.0039154049584,7.26421171957377,28.7269376832222,47.6473501048404,21.2996904957412,1.31700003147125,1.4190000295639,1.24300003051758,1056.935999306
"778",203401,8,275.24374981927,276.779975578771,7834.94970703125,10381.1357421875,0,4,2,28.9875691090299,18.2478654236453,31.804701304406,35.5766109715778,19.8336915725483,0.47299998998642,0.705999970436096,0.186000004410744,2201.94999855416
"779",203402,6,275.24374981927,276.779975578771,12284.5078125,10381.1357421875,0,7,2,26.8776229322737,15.8808278807392,29.0408006243954,32.8127102915673,19.4394395370907,0.564000010490417,0.839999973773956,0.47299998998642,1651.46249891562
"780",203403,5,275.24374981927,276.779975578771,15527.1728515625,10381.1357421875,0,8,2,22.486224238363,13.0235044497102,30.0259512962878,33.7978609634597,17.9361692516942,0.130999997258186,1.85300004482269,0.293000012636185,1376.21874909635
"781",203404,3,275.24374981927,276.779975578771,11939.7822265625,10381.1357421875,0,6,2,21.3736287565148,8.39226148442324,33.3800942069858,39.3094936732409,19.1642692675787,0.0930000022053719,2.7279999256134,0.277999997138977,825.73124945781
"782",203405,5,275.24374981927,276.779975578771,8681.7724609375,10381.1357421875,0,5,2,24.7961520496631,11.8147847775715,36.8026175001341,42.7320169663891,18.8683923734527,0.207000002264977,3.46600008010864,0.414000004529953,1376.21874909635
"783",203406,2,275.24374981927,276.779975578771,20746.791015625,10381.1357421875,0,9,2,16.3995995192026,6.93687973054978,31.2503692586577,45.9821013872649,18.8278090846119,0.674000024795532,2.65599989891052,0.41499999165535,550.48749963854
"784",203407,3,275.24374981927,276.779975578771,22467.095703125,10381.1357421875,0,9,2,27.8978317748407,18.435111986188,31.4593903461066,35.2313000132784,17.7628280069007,0.0930000022053719,2.43199992179871,0.370999991893768,825.73124945781
"785",203408,2,275.24374981927,276.779975578771,12338.7470703125,10381.1357421875,0,7,2,31.320355067989,18.659831363868,34.8819136392548,38.6538233064266,18.0549022428827,0.0930000022053719,2.82500004768372,0.875000059604645,550.48749963854
"786",203409,8,275.24374981927,276.779975578771,7946.6328125,10381.1357421875,0,4,2,28.2186753428113,15.2373080707197,38.304436932403,42.0763465995749,18.5240864534271,0.185000002384186,3.45099997520447,0.370000004768372,2201.94999855416
"787",203410,6,275.24374981927,276.779975578771,4912.26318359375,10381.1357421875,0,2,2,19.5706093910012,6.58924211890962,30.4955567852862,34.2674664524581,19.6681581633773,0.564000010490417,1.41299998760223,0.293000012636185,1651.46249891562
"788",203501,6,203.68037486626,204.81718192829,9817.291015625,10381.1357421875,0,5,2,22.9632565591769,13.5005367705241,34.4811521037607,38.2530617709326,18.9930687492954,0.593999981880188,1.14699995517731,0.879999995231628,1222.08224919756
"789",203502,3,203.68037486626,204.81718192829,24567.4609375,10381.1357421875,0,9,2,16.9248414153977,7.46212162674493,31.7756111548529,45.6514114633628,19.5968054622431,1.08599996566772,1.46599996089935,0.186000004410744,611.04112459878
"790",203503,4,203.68037486626,204.81718192829,19813.654296875,10381.1357421875,0,9,2,19.3909579795411,9.92823819088834,34.2417277189963,43.1852948992194,19.8643437067883,0.648000001907349,0.999000012874603,0.207000002264977,814.72149946504
"791",203504,6,203.68037486626,204.81718192829,6518.29248046875,10381.1357421875,0,3,2,21.8570745436846,12.3943547550318,36.7078442831397,40.719178335076,19.2488652683202,0.464000016450882,0.953999936580658,0.746999979019165,1222.08224919756
"792",203505,3,203.68037486626,204.81718192829,14320.5966796875,10381.1357421875,0,7,2,20.5624698623426,11.0997500736898,34.58121407647,38.3531237436418,18.466353325878,0.130999997258186,0.414000004529953,0.931999921798706,611.04112459878
"793",203506,3,203.68037486626,204.81718192829,15092.4697265625,10381.1357421875,0,8,2,21.5785677874942,12.1158479988414,35.5973120016216,39.3692216687935,18.3545020686434,0.587000012397766,1.03699994087219,0.186000004410744,611.04112459878
"794",203507,4,203.68037486626,204.81718192829,15176.6826171875,10381.1357421875,0,8,2,20.98835041979,11.5256306311372,35.0070946339174,38.7790043010893,18.8414922528958,0.875,1.08599996566772,0.186000004410744,814.72149946504
"795",203508,5,203.68037486626,NA,NA,10381.1357421875,0,NA,2,22.4303289023891,12.9676091137363,36.4490731165165,40.2209827836883,19.0808346299862,0.986000061035156,1.16199994087219,0.0930000022053719,1018.4018743313
"796",203509,8,203.68037486626,204.81718192829,8426.1142578125,10381.1357421875,0,4,2,23.8723073849881,14.4095875963353,37.8910515991155,41.6629612662874,19.5708966012424,0.524999976158142,0.927999973297119,0.556999981403351,1629.44299893008
"797",203510,7,203.68037486626,204.81718192829,7210.5888671875,10381.1357421875,0,4,2,17.4241661957127,7.96144640705995,32.2749359351679,38.8599190061099,19.2769859317944,0.186000004410744,0.523999989032745,0.853999972343445,1425.76262406382
"798",203601,9,110.097499927708,110.711990231508,6057.86767578125,10381.1357421875,0,3,2,26.8314393048063,21.4716554382983,26.7423015538648,32.3291631423231,16.6536000349914,0.74099999666214,3.14599990844727,0.414000004529953,990.877499349372
"799",203602,5,110.097499927708,110.711990231508,5622.40576171875,10381.1357421875,0,2,2,29.0149950356125,23.6552111691044,28.9258572846709,34.5127188731293,16.5373875385495,0.370000004768372,3.4779999256134,0.0930000022053719,550.48749963854
"800",203603,6,110.097499927708,110.711990231508,6626.6220703125,10381.1357421875,0,3,2,26.8314393048063,21.4716554382983,26.7423015538648,32.3291631423231,16.6282678453823,0.648000001907349,3.21199989318848,0.333999991416931,660.584999566248
"801",203604,9,110.097499927708,110.711990231508,8145.6923828125,10381.1357421875,0,4,2,33.9548067085823,26.3352719974611,36.117984400704,39.8898940678758,16.3314393460775,0.654999971389771,2.6340000629425,0.414000004529953,990.877499349372
"802",203605,4,110.097499927708,110.711990231508,15600.0986328125,10381.1357421875,0,8,2,24.3163141386416,18.9565302721335,24.2271763877,29.8140379761583,16.2478551103323,0.499000042676926,2.98399996757507,0.207000002264977,440.389999710832
"803",203606,4,110.097499927708,110.711990231508,5645.9794921875,10381.1357421875,0,2,2,26.8314393048063,21.4716554382983,26.7423015538648,32.3291631423231,16.4782755159168,0.462999999523163,3.28699994087219,0.261999994516373,440.389999710832
"804",203607,4,110.097499927708,110.711990231508,3998.33959960938,10381.1357421875,0,1,2,24.6478835740001,19.2880997074921,24.5587458230586,30.1456074115169,16.2163907058212,0.333999991416931,3.31699991226196,0,440.389999710832
"805",203608,4,110.097499927708,110.711990231508,8507.8701171875,10381.1357421875,0,5,2,24.6478835740001,19.2880997074921,24.5587458230586,30.1456074115169,16.2571473295909,0.414000004529953,3.24300003051758,0.0930000022053719,440.389999710832
"806",203609,3,110.097499927708,110.711990231508,10949.5048828125,10381.1357421875,0,6,2,26.1683004340892,20.8085165675811,26.0791626831476,31.6660242716059,16.1521006766622,0.41499999165535,2.9300000667572,0.185000002384186,330.292499783124
"807",203610,10,110.097499927708,110.711990231508,8440.1396484375,10381.1357421875,0,4,2,29.8834156563892,22.2638809452679,32.0465933485109,35.8185030156827,16.2575442187574,0.523999989032745,2.65000009536743,0.293000012636185,1100.97499927708
"808",203701,4,199.276474869151,200.388702319029,11868.9833984375,10381.1357421875,0,6,2,22.8070693147705,12.9181528276526,24.9702470068922,28.742156674064,17.3054377188364,0,0.277999997138977,0.207000002264977,797.105899476604
"809",203702,4,199.276474869151,200.388702319029,3917.49389648438,10381.1357421875,0,1,2,22.684915502332,12.9062362597329,24.8480931944537,28.6200028616256,17.4067501414691,0,0.130999997258186,0.0930000022053719,797.105899476604
"810",203703,5,199.276474869151,200.388702319029,7306.97412109375,10381.1357421875,0,4,2,24.3083836078781,13.6003140526073,26.4715612999998,30.2434709671717,17.7381990883288,0,0.5,0.186000004410744,996.382374345755
"811",203704,2,199.276474869151,200.388702319029,15998.64453125,10381.1357421875,0,8,2,27.816597449811,17.1085278945402,29.9797751419327,33.7516848091046,17.7829013477817,0.130999997258186,1.0809999704361,0.207000002264977,398.552949738302
"812",203705,8,199.276474869151,200.388702319029,4412.6796875,10381.1357421875,0,1,2,30.1386648877674,19.4305953324965,32.301842579889,36.0737522470609,17.4109571391553,0.46299996972084,1.12800002098083,0.471999973058701,1594.21179895321
"813",203706,6,199.276474869151,200.388702319029,3861.72094726562,10381.1357421875,0,1,2,28.7068358658719,21.0873011547507,30.8700135579936,34.6419232251655,17.1115654111542,0.497999995946884,0.587000012397766,0.564000010490417,1195.65884921491
"814",203707,7,199.276474869151,200.388702319029,5498.5498046875,10381.1357421875,0,2,2,24.0627009899592,16.443166278838,26.2258786820809,29.9977883492528,16.8713505467765,0.333999991416931,0.39300000667572,0.333999991416931,1394.93532408406
"815",203708,8,199.276474869151,200.388702319029,5654.25048828125,10381.1357421875,0,2,2,26.3847684279156,18.7652337167943,28.5479461200372,32.3198557872091,16.923850894501,0.207000002264977,0.261999994516373,0.207000002264977,1594.21179895321
"816",203709,8,199.276474869151,200.388702319029,8672.3056640625,10381.1357421875,0,5,2,23.5715725869991,12.8717306603276,25.7347502791208,29.5066599462926,17.042791678408,0.0930000022053719,0.333999991416931,0.208000004291534,1594.21179895321
"817",203710,1,199.276474869151,200.388702319029,12223.5234375,10381.1357421875,0,7,2,24.591088458639,11.6097211865475,26.9967597529009,30.7686694200728,17.2073232142516,0,0.723999977111816,0.381999999284744,199.276474869151
"818",203801,4,223.497924853247,224.745340169961,9058.22265625,10381.1357421875,0,5,2,25.812024604196,18.1924898930748,27.9752022963177,31.7471119634896,15.9629470736971,0.261999994516373,1.05599999427795,0.186000004410744,893.991699412988
"819",203802,3,223.497924853247,224.745340169961,22093.7421875,10381.1357421875,0,9,2,28.3867396570805,20.7672049459593,29.7831352740428,34.3218270163741,15.7818192718866,0.185000002384186,1.90899991989136,0.130999997258186,670.493774559741
"820",203803,8,223.497924853247,224.745340169961,10435.892578125,10381.1357421875,0,6,2,28.0202867295368,22.6191912414069,27.9311489785952,33.5180105670536,15.3239137363268,0.186000004410744,2.49300003051758,0.498999983072281,1787.98339882598
"821",203804,5,223.497924853247,224.745340169961,7296.4501953125,10381.1357421875,0,4,2,32.7148931242589,27.3551092577509,32.6257553733174,38.2126169617757,14.939037546981,0.381999999284744,2.81599998474121,0.855000019073486,1117.48962426624
"822",203805,6,223.497924853247,224.745340169961,8387.5986328125,10381.1357421875,0,4,2,23.8329329815123,18.4731491150042,23.7437952305707,29.3306568190291,14.8742131928629,0,2.50200009346008,1.00300002098083,1340.98754911948
"823",203806,5,223.497924853247,224.745340169961,18323.24609375,10381.1357421875,0,8,2,26.7935863624278,21.4338024959198,26.7044486114863,32.2913101999446,14.8973987273773,0,2.50699996948242,0.926999926567078,1117.48962426624
"824",203807,7,223.497924853247,224.745340169961,5471.81201171875,10381.1357421875,0,2,2,29.7542397433434,24.3944558768353,29.6651019924018,35.2519635808601,14.9096087486592,0,2.50699996948242,0.926999986171722,1564.48547397273
"825",203808,9,223.497924853247,224.745340169961,5515.60791015625,10381.1357421875,0,2,2,29.4954067425485,21.8758720314272,31.6585844346702,35.430494101842,15.3249969636313,0,2.26999998092651,0.541000008583069,2011.48132367922
"826",203809,4,223.497924853247,224.745340169961,18833.103515625,10381.1357421875,0,8,2,24.8645008942939,17.2449661831726,27.0276785864156,30.7995882535874,15.2058979593356,0,1.94700002670288,0.723999977111816,893.991699412988
"827",203810,5,223.497924853247,224.745340169961,15639.9345703125,10381.1357421875,0,8,2,32.456060123464,24.8365254123428,34.6192378155857,38.3911474827575,14.9662858676796,0.261999994516373,2.22199988365173,0.926999926567078,1117.48962426624
"828",203901,6,280.748624815655,282.315575090345,5141.2587890625,10381.1357421875,0,2,2,63.1596241487879,60.3985446274366,65.3228018409095,69.0947115080814,14.2021346135729,0.130999997258186,4.15500020980835,0.46399998664856,1684.49174889393
"829",203902,5,280.748624815655,282.315575090345,9248.0517578125,10381.1357421875,0,5,2,69.2282869611236,66.4672074397723,71.3914646532453,75.1633743204172,13.6868505893465,0.593999981880188,4.16699981689453,0.0930000022053719,1403.74312407827
"830",203903,5,280.748624815655,282.315575090345,10648.84375,10381.1357421875,0,6,2,69.2282869611236,66.4672074397723,71.3914646532453,75.1633743204172,13.6414573352187,0.723999977111816,4.19799995422363,0.0930000022053719,1403.74312407827
"831",203904,5,280.748624815655,282.315575090345,8372.041015625,10381.1357421875,0,4,2,51.0222985241164,48.261219002765,53.185476216238,56.9573858834098,14.2155281204875,0.277999997138977,4.41599988937378,0.39300000667572,1403.74312407827
"832",203905,7,280.748624815655,282.315575090345,5392.94580078125,10381.1357421875,0,2,2,38.8849728994448,36.1238933780935,41.0481505915665,44.8200602587383,14.5045095155077,0.0930000022053719,4.2649998664856,0.261999994516373,1965.24037370958
"833",203906,7,280.748624815655,282.315575090345,3155.14404296875,10381.1357421875,0,1,2,44.9536357117806,42.1925561904293,47.1168134039023,50.8887230710741,14.35603178931,0.675000011920929,4.54199981689453,0.186000004410744,1965.24037370958
"834",203907,2,280.748624815655,282.315575090345,19553.26953125,10381.1357421875,0,9,2,57.0909613364521,54.3298818151008,59.2541390285738,63.0260486957456,14.0206281953553,0.564000010490417,4.52699995040894,0.0930000022053719,561.49724963131
"835",203908,8,280.748624815655,282.315575090345,2913.18701171875,10381.1357421875,0,1,2,51.0222985241164,48.261219002765,53.185476216238,56.9573858834098,14.1223935271419,0.46399998664856,4.50600004196167,0.207000002264977,2245.98899852524
"836",203909,2,280.748624815655,282.315575090345,5273.056640625,10381.1357421875,0,2,2,32.8163100871091,30.0552305657578,34.9794877792307,38.7513974464026,14.4760667949177,0.540000021457672,4.39300012588501,0.370999991893768,561.49724963131
"837",203910,10,280.748624815655,282.315575090345,3373.357421875,10381.1357421875,0,1,2,26.7476472747733,23.986567753422,28.910824966895,32.6827346340669,14.5920376672165,0.41499999165535,4.24900007247925,0.463999956846237,2807.48624815655
"838",204001,6,319.282749790353,321.064771671374,8154.9013671875,10381.1357421875,0,4,2,43.0422037050491,21.390043106772,35.3576972329706,47.8897872150848,17.2197767126828,1.66999995708466,4.8769998550415,0.540000021457672,1915.69649874212
"839",204002,6,319.282749790353,321.064771671374,6476.14990234375,10381.1357421875,0,3,2,40.332386166772,18.680225568495,32.6478796946936,45.1799696768078,17.5439906868375,1.83499991893768,5.00299978256226,0.186000004410744,1915.69649874212
